rnti,frame,slot,dci,rb_alloc,mcs,rv_idx1,harq_process
18167,213,7,1_1,0x33,26,0,1
18167,213,10,1_1,0x0,27,0,2
18167,213,12,1_1,0x65,27,0,3
18167,213,13,1_1,0x12c,27,0,4
18167,213,14,1_1,0x3fc,27,0,5
18167,214,15,0_1,0x2,24,0,0
18167,215,11,0_1,0x62,22,0,0
18167,216,6,1_1,0x32,27,0,0
18167,216,7,1_1,0x64,26,0,1
18167,216,15,0_1,0x62,21,0,0
18167,217,7,1_1,0x33,26,0,0
18167,218,15,0_1,0x62,21,0,0
18167,219,6,1_1,0x32,27,0,0
18167,219,7,1_1,0x64,26,0,1
18167,219,10,1_1,0x32,27,0,2
18167,219,12,1_1,0x65,27,0,3
18167,219,13,1_1,0xff,27,0,4
18167,219,14,1_1,0x41a,27,0,5
18167,220,15,0_1,0x42,23,0,0
18167,221,6,1_1,0x32,27,0,0
18167,221,7,1_1,0x33,26,0,1
18167,222,15,0_1,0x30,24,0,0
18167,255,0,1_1,0x32,27,0,0
18167,294,15,0_1,0x42,21,0,0
18167,295,6,1_1,0x0,27,0,0
18167,295,7,1_1,0x64,26,0,1
18167,296,15,0_1,0x42,21,0,0
18167,297,6,1_1,0x0,27,0,0
18167,297,7,1_1,0x64,26,0,1
18167,297,10,1_1,0x0,27,0,2
18167,297,12,1_1,0x65,27,0,3
18167,297,13,1_1,0x12c,27,0,4
18167,297,14,1_1,0x41a,27,0,5
18167,298,15,0_1,0x2,24,0,0
18167,299,11,0_1,0x62,24,0,0
18167,300,6,1_1,0x32,27,0,0
18167,300,7,1_1,0x64,26,0,1
18167,302,15,0_1,0x42,23,0,0
18167,305,1,1_1,0x0,27,0,0
18167,310,15,0_1,0x30,24,0,0
18167,311,6,1_1,0x32,27,0,0
18167,311,7,1_1,0x64,26,0,1
18167,312,15,0_1,0x30,25,0,0
18167,313,11,0_1,0x2,24,0,0
18167,314,5,1_1,0x32,27,0,0
18167,314,7,1_1,0x64,26,0,1
18167,314,10,1_1,0x0,27,0,2
18167,314,12,1_1,0x65,26,0,3
18167,314,13,1_1,0x165,27,0,4
18167,314,14,1_1,0x41a,27,0,5
18167,316,15,0_1,0x2,25,0,0
18167,317,11,0_1,0x2,25,0,0
18167,318,5,1_1,0x32,27,0,0
18167,318,7,1_1,0x33,26,0,1
18167,320,15,0_1,0x2,24,0,0
18167,322,15,0_1,0x42,22,0,0
18167,323,6,1_1,0x0,27,0,0
18167,323,7,1_1,0x64,26,0,1
18167,324,15,0_1,0x2,24,0,0
18167,325,11,0_1,0x30,22,0,0
18167,326,5,1_1,0x32,27,0,0
18167,326,7,1_1,0x33,26,0,1
18167,326,10,1_1,0x32,27,0,2
18167,326,12,1_1,0x65,26,0,3
18167,326,13,1_1,0x165,27,0,4
18167,326,14,1_1,0x41a,27,0,5
18167,328,15,0_1,0x62,21,0,0
18167,329,11,0_1,0x30,22,0,0
18167,330,5,1_1,0x0,27,0,0
18167,330,7,1_1,0x33,26,0,1
18167,332,15,0_1,0x62,21,0,0
18167,355,3,1_1,0x0,27,0,0
18167,405,5,1_1,0x0,27,0,0
18167,408,15,0_1,0x42,22,0,0
18167,409,6,1_1,0x32,27,0,0
18167,409,7,1_1,0x33,26,0,1
18167,410,15,0_1,0x42,23,0,0
18167,411,6,1_1,0x0,27,0,0
18167,411,7,1_1,0x33,26,0,1
18167,411,10,1_1,0x0,27,0,2
18167,411,12,1_1,0x65,27,0,3
18167,411,13,1_1,0x12c,27,0,4
18167,411,14,1_1,0x41a,27,0,5
18167,412,15,0_1,0x30,25,0,0
18167,413,11,0_1,0x30,25,1,0
18167,414,5,0_1,0x62,23,0,0
18167,414,16,1_1,0x32,27,0,0
18167,415,0,1_1,0x32,27,0,1
18167,416,15,0_1,0x42,21,0,0
18167,444,15,0_1,0x62,22,0,0
18167,445,6,1_1,0x32,27,0,0
18167,445,7,1_1,0x0,26,0,1
18167,446,5,1_1,0x0,27,0,0
18167,446,6,1_1,0x0,31,0,1
18167,446,16,1_1,0x0,27,0,0
18167,447,5,1_1,0x32,31,0,1
18167,447,15,1_1,0x0,27,0,0
18167,447,16,1_1,0x32,31,0,1
18167,448,6,1_1,0x32,27,0,0
18167,448,15,1_1,0x0,31,0,1
18167,449,17,1_1,0x64,7,0,0
18167,450,15,0_1,0x2,24,0,0
18167,450,15,1_1,0x64,29,1,0
18167,451,6,1_1,0x64,29,1,0
18167,451,11,0_1,0x30,24,1,0
18167,452,5,0_1,0x2,24,2,0
18167,452,6,1_1,0x64,29,1,0
18167,453,1,0_1,0x2,24,3,0
18167,453,15,0_1,0x2,24,0,0
18167,454,7,1_1,0x32,12,0,0
18167,454,11,0_1,0x2,24,0,0
18167,455,5,1_1,0x0,30,0,0
18167,455,5,0_1,0x30,24,1,0
18167,455,7,1_1,0x0,11,0,1
269,425,10,1_0,0x5e,0,0,39
18168,426,5,1_0,0x450,0,1,0
18168,428,15,0_1,0x62,28,0,0
18168,429,6,1_1,0x32,6,0,0
18168,429,10,1_1,0x64,6,0,1
18168,430,15,0_1,0x42,28,0,0
18168,431,6,1_1,0x64,6,0,0
18168,432,15,0_1,0x42,28,0,0
18168,433,10,1_0,0x30,0,0,0
18168,434,15,0_0,0x62,0,0,0
18168,435,6,1_1,0x0,27,0,0
18168,435,10,1_1,0x64,27,0,1
18168,436,15,0_1,0x30,27,0,0
18168,437,11,0_1,0x30,27,1,0
18168,438,5,1_1,0x32,27,0,0
18168,438,7,1_1,0x33,26,0,1
18168,440,15,0_1,0x30,25,0,0
18168,441,11,0_1,0x30,25,1,0
18168,442,5,0_1,0x30,23,0,0
18168,442,16,1_1,0x0,27,0,0
18168,443,0,1_1,0x64,27,0,1
18168,443,2,1_1,0x65,27,0,2
18168,443,3,1_1,0xff,27,0,3
18168,443,4,1_1,0x3fc,27,0,4
18168,444,15,0_1,0x62,23,0,0
18168,445,7,1_1,0x64,26,0,0
18168,445,11,0_1,0x2,24,0,0
18168,446,5,1_1,0x32,27,0,0
18168,446,7,1_1,0x64,26,0,1
18168,446,15,0_1,0x2,24,0,0
18168,447,11,0_1,0x30,23,0,0
18168,448,6,1_1,0x32,27,0,0
18168,448,7,1_1,0x64,26,0,1
18168,448,10,1_1,0x0,27,0,2
18168,448,12,1_1,0x65,26,0,3
18168,448,13,1_1,0x190,27,0,4
18168,448,14,1_1,0x41a,27,0,5
18168,450,15,0_1,0x42,22,0,0
18168,451,11,0_1,0x2,24,0,0
18168,452,6,1_1,0x0,27,0,0
18168,452,7,1_1,0x33,26,0,1
18168,454,15,0_1,0x30,25,0,0
18168,478,15,0_1,0x2,26,0,0
18168,479,6,1_1,0x32,27,0,0
18168,479,7,1_1,0x64,26,0,1
18168,480,15,0_1,0x30,24,0,0
18168,481,11,0_1,0x30,24,0,0
18168,482,5,0_1,0x2,24,1,0
18168,482,16,1_1,0x32,27,0,0
18168,483,0,1_1,0x64,27,0,1
18168,483,2,1_1,0x65,27,0,2
18168,483,3,1_1,0xff,27,0,3
18168,483,4,1_1,0x41a,27,0,4
18168,484,15,0_1,0x30,25,0,0
18168,485,11,0_1,0x2,25,0,0
18168,486,5,1_1,0x32,27,0,0
18168,486,7,1_1,0x33,26,0,1
18168,488,15,0_1,0x30,24,0,0
18168,494,15,0_1,0x42,22,0,0
18168,495,6,1_1,0x0,27,0,0
18168,495,7,1_1,0x64,26,0,1
18168,496,15,0_1,0x30,24,0,0
18168,497,11,0_1,0x2,23,0,0
18168,498,5,1_1,0x0,27,0,0
18168,498,7,1_1,0x64,26,0,1
18168,498,10,1_1,0x0,27,0,2
18168,498,12,1_1,0x65,26,0,3
18168,498,13,1_1,0x190,27,0,4
18168,498,14,1_1,0x3fc,27,0,5
18168,500,15,0_1,0x30,24,0,0
18168,501,11,0_1,0x35,23,0,0
18168,502,5,1_1,0x32,27,0,0
18168,502,7,1_1,0x64,26,0,1
18168,504,15,0_1,0x42,23,0,0
18168,529,10,1_1,0x32,27,0,0
18168,554,15,0_1,0x2,25,0,0
18168,555,11,0_1,0x30,25,1,0
18168,556,6,1_1,0x0,27,0,0
18168,556,7,1_1,0x64,26,0,1
18168,558,15,0_1,0x2,24,0,0
18168,559,11,0_1,0x30,23,0,0
18168,560,6,1_1,0x0,27,0,0
18168,560,7,1_1,0x33,26,0,1
18168,560,10,1_1,0x32,27,0,2
18168,560,12,1_1,0x65,26,0,3
18168,560,13,1_1,0x165,27,0,4
18168,560,14,1_1,0x3fc,27,0,5
18168,562,15,0_1,0x62,21,0,0
18168,563,11,0_1,0x30,24,0,0
18168,564,6,1_1,0x0,27,0,0
18168,564,7,1_1,0x33,26,0,1
18168,566,15,0_1,0x30,24,0,0
18168,579,11,1_1,0x0,27,0,0
18168,580,15,0_1,0x30,24,0,0
18168,581,6,1_1,0x0,27,0,0
18168,581,7,1_1,0x64,26,0,1
18168,582,15,0_1,0x30,25,0,0
18168,583,11,0_1,0x30,25,1,0
18168,584,5,0_1,0x2,26,0,0
18168,584,16,1_1,0x32,27,0,0
18168,585,0,1_1,0x33,27,0,1
18168,585,2,1_1,0x65,27,0,2
18168,585,3,1_1,0x12c,27,0,3
18168,585,4,1_1,0x41a,27,0,4
18168,586,15,0_1,0x2,26,0,0
18168,587,11,0_1,0x30,25,0,0
18168,588,5,0_1,0x2,25,1,0
18168,588,16,1_1,0x32,27,0,0
18168,589,0,1_1,0x32,27,0,1
18168,590,15,0_1,0x2,26,0,0
18168,602,15,0_1,0x30,26,0,0
18168,603,11,0_1,0x30,26,1,0
18168,604,6,1_1,0x0,27,0,0
18168,604,7,1_1,0x64,26,0,1
18168,606,15,0_1,0x30,24,0,0
18168,607,11,0_1,0x2,24,0,0
18168,608,6,1_1,0x32,27,0,0
18168,608,7,1_1,0x33,26,0,1
18168,608,10,1_1,0x0,27,0,2
18168,608,12,1_1,0x65,26,0,3
18168,608,13,1_1,0x190,27,0,4
18168,608,14,1_1,0x3fc,27,0,5
18168,610,15,0_1,0x62,23,0,0
18168,611,6,1_1,0x0,27,0,0
18168,611,7,1_1,0x33,26,0,1
18168,612,15,0_1,0x62,23,0,0
18168,629,13,1_1,0x32,27,0,0
18168,679,15,1_1,0x32,27,0,0
18168,680,15,0_1,0x30,24,0,0
18168,681,6,1_1,0x0,27,0,0
18168,681,7,1_1,0x33,26,0,1
18168,682,15,0_1,0x2,24,0,0
18168,683,11,0_1,0x2,25,0,0
18168,684,5,0_1,0x2,25,1,0
18168,684,16,1_1,0x0,27,0,0
18168,685,0,1_1,0x64,27,0,1
18168,685,2,1_1,0x65,27,0,2
18168,685,3,1_1,0xff,27,0,3
18168,685,4,1_1,0x3fc,27,0,4
18168,686,15,0_1,0x2,24,0,0
18168,687,11,0_1,0x62,24,0,0
18168,688,6,1_1,0x0,27,0,0
18168,688,7,1_1,0x33,26,0,1
18168,690,15,0_1,0x42,21,0,0
18168,692,15,0_1,0x2,24,0,0
18168,693,6,1_1,0x0,27,0,0
18168,693,7,1_1,0x64,26,0,1
18168,694,15,0_1,0x62,23,0,0
18168,695,6,1_1,0x0,27,0,0
18168,695,7,1_1,0x33,26,0,1
18168,695,10,1_1,0x32,27,0,2
18168,695,12,1_1,0x65,27,0,3
18168,695,13,1_1,0xff,27,0,4
18168,695,14,1_1,0x3fc,27,0,5
18168,696,15,0_1,0x2,24,0,0
18168,697,11,0_1,0x35,24,0,0
18168,698,5,1_1,0x32,27,0,0
18168,698,7,1_1,0x33,26,0,1
18168,700,15,0_1,0x30,24,0,0
18168,729,17,1_1,0x0,26,0,0
18168,734,15,0_1,0x42,21,0,0
18168,735,6,1_1,0x32,27,0,0
18168,735,7,1_1,0x33,26,0,1
18168,736,15,0_1,0x62,23,0,0
18168,737,6,1_1,0x32,27,0,0
18168,737,7,1_1,0x64,26,0,1
18168,737,10,1_1,0x0,27,0,2
18168,737,12,1_1,0x65,27,0,3
18168,737,13,1_1,0x12c,27,0,4
18168,737,14,1_1,0x41a,27,0,5
18168,738,15,0_1,0x62,23,0,0
18168,739,6,1_1,0x0,27,0,0
18168,739,7,1_1,0x33,26,0,1
18168,740,15,0_1,0x42,22,0,0
18168,780,1,1_1,0x0,26,0,0
18168,808,15,0_1,0x30,24,0,0
18168,809,6,1_1,0x0,27,0,0
18168,809,7,1_1,0x64,26,0,1
18168,810,15,0_1,0x42,21,0,0
18168,811,6,1_1,0x0,27,0,0
18168,811,7,1_1,0x33,26,0,1
18168,811,10,1_1,0x32,27,0,2
18168,811,12,1_1,0x65,27,0,3
18168,811,13,1_1,0x12c,27,0,4
18168,811,14,1_1,0x41a,27,0,5
18168,812,15,0_1,0x62,23,0,0
18168,813,6,1_1,0x0,27,0,0
18168,813,7,1_1,0x33,26,0,1
18168,814,15,0_1,0x62,23,0,0
18168,830,3,1_1,0x0,27,0,0
18168,880,6,1_1,0x0,27,0,0
18168,882,15,0_1,0x62,22,0,0
18168,883,6,1_1,0x0,27,0,0
18168,883,7,1_1,0x64,26,0,1
18168,884,15,0_1,0x62,23,0,0
18168,885,6,1_1,0x0,27,0,0
18168,885,7,1_1,0x64,26,0,1
18168,885,10,1_1,0x0,27,0,2
18168,885,12,1_1,0x65,27,0,3
18168,885,13,1_1,0x12c,27,0,4
18168,885,14,1_1,0x3fc,27,0,5
18168,886,15,0_1,0x30,24,0,0
18168,887,11,0_1,0x2,24,1,0
18168,888,5,0_1,0x62,24,0,0
18168,888,16,1_1,0x32,27,0,0
18168,889,0,1_1,0x32,27,0,1
18168,890,15,0_1,0x2,25,0,0
18168,930,7,1_1,0x0,26,0,0
18168,932,15,0_1,0x2,24,0,0
18168,933,6,1_1,0x32,27,0,0
18168,933,7,1_1,0x33,26,0,1
18168,934,15,0_1,0x30,24,0,0
18168,935,11,0_1,0x30,26,0,0
18168,936,6,1_1,0x0,27,0,0
18168,936,7,1_1,0x64,26,0,1
18168,936,10,1_1,0x32,27,0,2
18168,936,12,1_1,0x65,26,0,3
18168,936,13,1_1,0x165,27,0,4
18168,936,14,1_1,0x3fc,27,0,5
18168,938,15,0_1,0x2,24,0,0
18168,939,11,0_1,0x62,25,0,0
18168,940,6,1_1,0x0,27,0,0
18168,940,7,1_1,0x64,26,0,1
18168,942,15,0_1,0x30,24,0,0
18168,974,15,0_1,0x62,23,0,0
18168,975,6,1_1,0x0,27,0,0
18168,975,7,1_1,0x64,26,0,1
18168,976,15,0_1,0x2,24,0,0
18168,977,11,0_1,0x30,22,0,0
18168,978,5,1_1,0x32,27,0,0
18168,978,7,1_1,0x33,26,0,1
18168,978,10,1_1,0x0,27,0,2
18168,978,12,1_1,0x65,26,0,3
18168,978,13,1_1,0x165,27,0,4
18168,978,14,1_1,0x41a,27,0,5
18168,980,10,1_1,0x0,27,0,0
18168,980,15,0_1,0x42,22,0,0
18168,981,11,0_1,0x30,24,0,0
18168,982,5,1_1,0x32,27,0,0
18168,982,7,1_1,0x33,26,0,1
18168,984,15,0_1,0x2,26,0,0
18168,0,15,0_1,0x2,25,0,0
18168,1,6,1_1,0x0,27,0,0
18168,1,7,1_1,0x64,26,0,1
18168,2,15,0_1,0x30,25,0,0
18168,3,11,0_1,0x30,25,1,0
18168,4,5,0_1,0x2,23,0,0
18168,4,16,1_1,0x32,27,0,0
18168,5,0,1_1,0x64,27,0,1
18168,5,2,1_1,0x65,27,0,2
18168,5,3,1_1,0xff,27,0,3
18168,5,4,1_1,0x3fc,27,0,4
18168,6,11,1_1,0x32,26,0,0
18168,6,15,0_1,0x2,24,0,0
18168,7,11,0_1,0x62,22,0,0
18168,8,6,1_1,0x32,27,0,0
18168,8,7,1_1,0x64,26,0,1
18168,10,15,0_1,0x62,23,0,0
18168,11,6,1_1,0x0,27,0,0
18168,11,7,1_1,0x64,26,0,1
18168,12,15,0_1,0x42,23,0,0
18168,13,6,1_1,0x32,27,0,0
18168,13,7,1_1,0x33,26,0,1
18168,13,10,1_1,0x0,27,0,2
18168,13,12,1_1,0x65,27,0,3
18168,13,13,1_1,0x12c,27,0,4
18168,13,14,1_1,0x3fc,27,0,5
18168,14,15,0_1,0x30,24,0,0
18168,15,11,0_1,0x35,24,0,0
18168,16,6,1_1,0x32,27,0,0
18168,16,7,1_1,0x64,26,0,1
18168,18,15,0_1,0x30,24,0,0
18168,56,13,1_1,0x0,27,0,0
18168,106,15,1_1,0x0,27,0,0
18168,110,15,0_1,0x30,25,0,0
18168,111,6,1_1,0x32,27,0,0
18168,111,7,1_1,0x33,26,0,1
18168,112,15,0_1,0x2,26,0,0
18168,113,11,0_1,0x30,26,0,0
18168,114,5,0_1,0x2,26,1,0
18168,114,16,1_1,0x0,27,0,0
18168,115,0,1_1,0x64,27,0,1
18168,115,2,1_1,0x65,27,0,2
18168,115,3,1_1,0x12c,27,0,3
18168,115,4,1_1,0x3fc,27,0,4
18168,116,15,0_1,0x42,23,0,0
18168,117,6,1_1,0x32,27,0,0
18168,117,7,1_1,0x64,26,0,1
18168,118,15,0_1,0x30,25,0,0
18168,156,17,1_1,0x32,26,0,0
18168,204,15,0_1,0x2,24,0,0
18168,205,6,1_1,0x0,27,0,0
18168,205,7,1_1,0x64,26,0,1
18168,206,15,0_1,0x2,24,0,0
18168,207,0,1_1,0x32,27,0,0
18168,207,11,0_1,0x30,23,0,0
18168,208,6,1_1,0x0,27,0,0
18168,208,7,1_1,0x64,26,0,1
18168,208,10,1_1,0x0,27,0,2
18168,208,12,1_1,0x65,26,0,3
18168,208,13,1_1,0x165,27,0,4
18168,208,14,1_1,0x41a,27,0,5
18168,210,15,0_1,0x42,21,0,0
18168,211,11,0_1,0x30,24,0,0
18168,212,6,1_1,0x0,27,0,0
18168,212,7,1_1,0x64,26,0,1
18168,214,15,0_1,0x30,24,0,0
18168,218,15,0_1,0x2,25,0,0
18168,219,6,1_1,0x0,27,0,0
18168,219,7,1_1,0x33,26,0,1
18168,220,15,0_1,0x62,23,0,0
18168,221,6,1_1,0x0,27,0,0
18168,221,7,1_1,0x33,26,0,1
18168,221,10,1_1,0x32,27,0,2
18168,221,12,1_1,0x65,27,0,3
18168,221,13,1_1,0xff,27,0,4
18168,221,14,1_1,0x3fc,27,0,5
18168,222,15,0_1,0x30,24,0,0
18168,223,11,0_1,0x62,24,0,0
18168,224,6,1_1,0x0,27,0,0
18168,224,7,1_1,0x64,26,0,1
18168,226,15,0_1,0x62,23,0,0
18168,257,1,1_1,0x0,27,0,0
18168,268,15,0_1,0x42,22,0,0
18168,269,6,1_1,0x0,27,0,0
18168,269,7,1_1,0x64,26,0,1
18168,270,15,0_1,0x30,24,0,0
18168,271,11,0_1,0x30,25,0,0
18168,272,5,0_1,0x2,25,1,0
18168,272,16,1_1,0x32,27,0,0
18168,273,0,1_1,0x64,27,0,1
18168,273,2,1_1,0x65,27,0,2
18168,273,3,1_1,0xff,27,0,3
18168,273,4,1_1,0x3fc,27,0,4
18168,274,15,0_1,0x2,24,0,0
18168,275,11,0_1,0x62,25,0,0
18168,276,6,1_1,0x32,27,0,0
18168,276,7,1_1,0x64,26,0,1
18168,278,15,0_1,0x42,23,0,0
18168,307,3,1_1,0x32,27,0,0
18168,314,15,0_1,0x42,23,0,0
18168,315,6,1_1,0x0,27,0,0
18168,315,7,1_1,0x33,26,0,1
18168,316,15,0_1,0x30,24,0,0
18168,317,11,0_1,0x2,24,0,0
18168,318,5,1_1,0x32,27,0,0
18168,318,7,1_1,0x64,26,0,1
18168,318,10,1_1,0x32,27,0,2
18168,318,12,1_1,0x65,26,0,3
18168,318,13,1_1,0x165,27,0,4
18168,318,14,1_1,0x41a,27,0,5
18168,320,15,0_1,0x62,22,0,0
18168,321,11,0_1,0x30,21,0,0
18168,322,5,1_1,0x32,27,0,0
18168,322,7,1_1,0x33,26,0,1
18168,324,15,0_1,0x2,24,0,0
18168,325,6,1_1,0x0,27,0,0
18168,325,7,1_1,0x33,26,0,1
18168,326,15,0_1,0x30,24,0,0
18168,327,11,0_1,0x2,24,0,0
18168,328,6,1_1,0x32,27,0,0
18168,328,7,1_1,0x64,26,0,1
18168,328,10,1_1,0x0,27,0,2
18168,328,12,1_1,0x65,26,0,3
18168,328,13,1_1,0x190,27,0,4
18168,328,14,1_1,0x3fc,27,0,5
18168,330,15,0_1,0x2,24,0,0
18168,331,11,0_1,0x62,24,0,0
18168,332,6,1_1,0x32,27,0,0
18168,332,7,1_1,0x64,26,0,1
18168,334,15,0_1,0x30,24,0,0
18168,357,5,1_1,0x32,27,0,0
18168,390,15,0_1,0x62,23,0,0
18168,391,6,1_1,0x0,27,0,0
18168,391,7,1_1,0x33,26,0,1
18168,392,15,0_1,0x42,22,0,0
18168,393,6,1_1,0x0,27,0,0
18168,393,7,1_1,0x64,26,0,1
18168,393,10,1_1,0x32,27,0,2
18168,393,12,1_1,0x65,27,0,3
18168,393,13,1_1,0x12c,27,0,4
18168,393,14,1_1,0x3fc,27,0,5
18168,394,15,0_1,0x2,24,0,0
18168,395,11,0_1,0x62,22,0,0
18168,396,6,1_1,0x32,27,0,0
18168,396,7,1_1,0x33,26,0,1
18168,396,15,0_1,0x62,21,0,0
18168,397,6,1_1,0x32,27,0,0
18168,397,7,1_1,0x0,26,0,1
18168,398,5,1_1,0x0,27,0,0
18168,398,6,1_1,0x32,31,0,1
18168,398,16,1_1,0x0,27,0,0
18168,399,5,1_1,0x32,31,0,1
18168,399,15,1_1,0x0,27,0,0
18168,399,16,1_1,0x32,31,0,1
18168,400,6,1_1,0x0,27,0,0
18168,400,15,0_1,0x42,23,0,0
18168,401,11,0_1,0x62,23,1,0
18168,401,17,1_1,0x32,23,0,0
18168,402,5,0_1,0x35,23,2,0
18168,402,15,1_1,0x0,31,0,0
18168,403,1,0_1,0x62,23,3,0
18168,403,6,1_1,0x0,31,0,0
18168,403,15,0_1,0x62,23,0,0
18168,404,6,1_1,0x32,31,0,0
18168,404,11,0_1,0x35,22,0,0
18168,405,5,1_1,0x0,31,0,0
18168,405,5,0_1,0x68,9,0,0
18168,406,1,0_1,0x68,9,1,0
18168,406,7,1_1,0x1cb,0,0,0
18168,406,15,0_1,0x94,9,2,0
18168,407,5,1_1,0x1cb,28,0,0
18168,407,7,1_1,0xc8,0,0,1
269,377,10,1_0,0x5e,0,0,39
18169,378,5,1_0,0x450,0,1,0
18169,381,6,1_1,0x0,6,0,0
18169,381,10,1_1,0x33,6,0,1
18169,382,15,0_1,0x42,28,0,0
18169,383,6,1_1,0x33,6,0,0
18169,384,15,0_1,0x62,28,0,0
18169,385,10,1_0,0x5e,0,0,0
18169,386,15,0_0,0x62,0,0,0
18169,387,6,1_1,0x0,27,0,0
18169,387,7,1_1,0x64,26,0,1
18169,387,10,1_1,0x64,27,0,2
18169,388,15,0_1,0x2,26,0,0
18169,389,6,1_1,0x0,27,0,0
18169,389,7,1_1,0x64,26,0,1
18169,390,15,0_1,0x30,26,0,0
18169,391,11,0_1,0x2,26,1,0
18169,392,5,0_1,0x2,26,0,0
18169,393,1,0_1,0x2,26,1,0
18169,393,15,1_1,0x0,27,0,0
18169,393,17,1_1,0x33,26,0,1
18169,394,1,1_1,0x32,27,0,2
18169,394,2,1_1,0x65,27,0,3
18169,394,3,1_1,0xff,27,0,4
18169,394,4,1_1,0x3fc,27,0,5
18169,394,15,0_1,0x30,26,0,0
18169,395,11,0_1,0x30,26,1,0
18169,396,5,0_1,0x2,26,0,0
18169,396,16,1_1,0x0,27,0,0
18169,397,0,1_1,0x32,27,0,1
18169,398,15,0_1,0x2,25,0,0
18169,399,11,0_1,0x30,25,1,0
18169,431,7,1_1,0x0,26,0,0
18169,481,10,1_1,0x0,27,0,0
18169,482,15,0_1,0x30,25,0,0
18169,483,6,1_1,0x0,27,0,0
18169,483,7,1_1,0x33,26,0,1
18169,484,15,0_1,0x30,26,0,0
18169,485,11,0_1,0x30,26,1,0
18169,486,5,0_1,0x2,26,0,0
18169,486,16,1_1,0x0,27,0,0
18169,487,0,1_1,0x33,27,0,1
18169,487,2,1_1,0x65,27,0,2
18169,487,3,1_1,0xff,27,0,3
18169,487,4,1_1,0x41a,27,0,4
18169,488,15,0_1,0x30,25,0,0
18169,489,11,0_1,0x30,26,0,0
18169,490,5,0_1,0x2,26,1,0
18169,490,16,1_1,0x32,27,0,0
18169,491,0,1_1,0x32,27,0,1
18169,492,15,0_1,0x30,26,0,0
18169,493,11,0_1,0x30,26,1,0
18169,531,11,1_1,0x32,27,0,0
18169,581,13,1_1,0x32,27,0,0
18169,584,15,0_1,0x2,25,0,0
18169,585,11,0_1,0x30,25,1,0
18169,586,5,1_1,0x0,27,0,0
18169,586,7,1_1,0x33,26,0,1
18169,588,15,0_1,0x30,25,0,0
18169,589,11,0_1,0x2,25,1,0
18169,590,5,0_1,0x2,25,0,0
18169,590,16,1_1,0x32,27,0,0
18169,591,0,1_1,0x64,27,0,1
18169,591,2,1_1,0x65,27,0,2
18169,591,3,1_1,0x12c,27,0,3
18169,591,4,1_1,0x41a,27,0,4
18169,592,15,0_1,0x30,24,0,0
18169,593,11,0_1,0x35,23,0,0
18169,594,5,1_1,0x32,27,0,0
18169,594,7,1_1,0x64,26,0,1
18169,596,15,0_1,0x62,23,0,0
18169,631,15,1_1,0x32,27,0,0
18169,662,15,0_1,0x30,24,0,0
18169,663,6,1_1,0x0,27,0,0
18169,663,7,1_1,0x33,26,0,1
18169,664,15,0_1,0x2,25,0,0
18169,665,11,0_1,0x30,24,0,0
18169,666,5,1_1,0x0,27,0,0
18169,666,7,1_1,0x64,26,0,1
18169,666,10,1_1,0x32,27,0,2
18169,666,12,1_1,0x65,26,0,3
18169,666,13,1_1,0x165,27,0,4
18169,666,14,1_1,0x41a,27,0,5
18169,668,15,0_1,0x2,25,0,0
18169,669,11,0_1,0x2,25,1,0
18169,670,5,0_1,0x30,26,0,0
18169,670,16,1_1,0x0,27,0,0
18169,671,0,1_1,0x0,27,0,1
18169,672,15,0_1,0x2,25,0,0
18169,681,17,1_1,0x32,26,0,0
18169,692,15,0_1,0x2,26,0,0
18169,693,6,1_1,0x32,27,0,0
18169,693,7,1_1,0x33,26,0,1
18169,694,15,0_1,0x30,26,0,0
18169,695,11,0_1,0x30,26,0,0
18169,696,5,0_1,0x30,26,1,0
18169,696,16,1_1,0x0,27,0,0
18169,697,0,1_1,0x64,27,0,1
18169,697,2,1_1,0x65,27,0,2
18169,697,3,1_1,0xff,27,0,3
18169,697,4,1_1,0x3fc,27,0,4
18169,698,15,0_1,0x30,25,0,0
18169,699,11,0_1,0x30,24,0,0
18169,700,6,1_1,0x32,27,0,0
18169,700,7,1_1,0x64,26,0,1
18169,702,15,0_1,0x42,22,0,0
18169,732,1,1_1,0x32,26,0,0
18169,782,3,1_1,0x32,27,0,0
18169,790,15,0_1,0x2,25,0,0
18169,791,6,1_1,0x32,27,0,0
18169,791,7,1_1,0x64,26,0,1
18169,792,15,0_1,0x30,26,0,0
18169,793,11,0_1,0x30,26,1,0
18169,794,5,0_1,0x30,23,0,0
18169,794,16,1_1,0x32,27,0,0
18169,795,0,1_1,0x33,27,0,1
18169,795,2,1_1,0x65,27,0,2
18169,795,3,1_1,0x12c,27,0,3
18169,795,4,1_1,0x3fc,27,0,4
18169,796,15,0_1,0x42,22,0,0
18169,797,11,0_1,0x30,24,0,0
18169,798,5,1_1,0x0,27,0,0
18169,798,7,1_1,0x64,26,0,1
18169,800,15,0_1,0x2,24,0,0
18169,832,6,1_1,0x32,27,0,0
18169,840,15,0_1,0x2,25,0,0
18169,841,6,1_1,0x0,27,0,0
18169,841,7,1_1,0x64,26,0,1
18169,842,15,0_1,0x42,23,0,0
18169,843,6,1_1,0x32,27,0,0
18169,843,7,1_1,0x33,26,0,1
18169,843,10,1_1,0x0,27,0,2
18169,843,12,1_1,0x65,27,0,3
18169,843,13,1_1,0x12c,27,0,4
