46,14,79,79,79,79,79,79,79,53,3,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,6
79,79,79,79,79,79,79,79,79,29,46,3,55,72,12,79,79,79,79,79,79,79,79,79,79,79,79,79,79,46,3,79,79,79,79,79,79,79,79,79,79,79,79,79,79,68,16,79,10,3,6
50,79,79,79,79,79,79,79,79,79,79,79,79,63,46,3,21,76,8,79,79,79,79,79,79,79,79,79,79,58,46,3,26,76,50,79,79,79,79,79,79,79,79,66,18,79,28,56,79,79,6
79,79,79,79,79,79,79,79,36,20,79,25,62,79,79,79,79,79,79,79,79,79,79,68,46,46,32,79,79,79,79,79,79,79,79,79,79,79,79,79,79,47,23,79,79,68,79,79,79,79,6
43,79,79,79,79,79,79,79,79,79,79,66,46,13,79,8,76,79,79,79,79,79,79,79,79,79,66,18,79,8,76,34,46,46,46,46,46,50,79,79,79,79,79,79,79,79,79,3,79,23,6
30,54,79,79,79,79,79,79,79,79,38,46,3,46,56,28,79,79,79,79,79,79,79,79,72,18,79,79,79,79,79,79,79,79,79,28,46,20,79,79,79,79,79,79,79,79,79,79,21,3,6
54,79,79,79,79,79,79,79,79,79,79,79,54,3,46,3,79,79,79,79,79,79,51,79,28,56,79,79,79,79,79,79,79,72,12,79,19,46,34,79,79,79,79,79,79,79,79,50,46,40,6
79,79,79,79,79,79,79,43,11,36,48,79,79,79,79,79,79,79,79,16,46,3,58,3,15,79,79,79,79,79,79,79,79,79,79,79,79,66,10,79,19,46,3,65,79,79,79,79,79,79,6
79,20,64,79,79,79,79,79,79,79,79,36,48,59,25,79,79,79,79,79,79,79,79,79,79,16,46,38,64,20,79,79,79,79,79,79,79,79,64,3,46,3,38,79,79,79,79,79,79,79,6
3,62,79,79,79,79,79,79,79,79,49,35,72,54,79,79,79,79,79,79,79,79,38,46,3,46,61,23,79,79,79,79,79,79,79,79,79,79,16,68,44,40,67,46,17,79,79,79,79,79,6
29,3,55,79,79,79,79,79,79,79,73,57,47,37,79,79,79,79,79,79,79,79,63,46,3,21,79,79,79,79,79,79,79,56,28,79,79,31,46,53,79,79,79,79,79,79,79,79,42,3,6
46,46,14,8,46,3,46,46,3,46,46,46,3,46,24,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
3,46,46,3,46,46,3,46,79,23,46,61,79,79,79,79,79,79,79,79,55,29,78,6,79,23,61,79,79,79,79,79,79,79,79,39,3,45,57,27,79,79,79,79,79,79,79,79,79,79,6
79,79,79,79,79,79,79,79,59,75,79,79,79,79,79,79,79,79,79,79,79,38,3,46,68,16,79,79,79,79,79,79,79,79,79,79,79,79,79,79,63,76,79,79,79,79,79,79,79,79,6
79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,41,46,3,43,56,28,79,79,79,79,79,79,79,79,79,79,79,79,79,4,46,3,80,17,46,67,79,79,79,79,79,79,79,79,79,6
79,79,79,62,46,3,22,72,18,12,79,17,67,79,79,79,79,79,79,79,29,20,79,46,79,79,79,79,79,79,79,71,45,79,79,79,79,79,79,79,79,79,79,66,3,18,79,8,55,29,6
47,79,79,79,79,79,79,79,79,79,79,79,79,79,46,24,79,79,79,79,79,79,79,79,71,12,72,34,79,79,79,79,79,79,68,46,3,79,79,79,79,79,4,80,49,35,67,17,79,79,6
79,79,79,79,79,79,79,79,79,7,3,77,27,46,29,79,79,79,79,79,79,79,79,66,39,79,79,79,79,79,79,79,79,45,46,14,79,15,69,79,79,79,79,79,79,79,79,26,58,54,6
46,56,28,79,79,79,79,79,79,79,79,40,46,3,51,79,23,61,79,79,79,79,79,79,79,79,34,46,24,79,79,79,79,79,79,79,79,79,75,9,79,17,67,43,41,79,79,79,79,79,6
46,72,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,6
67,17,79,79,79,79,79,79,79,79,79,34,46,3,50,79,8,76,79,79,79,79,79,79,79,79,79,79,79,79,79,20,46,3,64,28,79,79,79,79,79,79,79,56,79,79,79,79,79,79,6
94,94,34,79,79,79,79,79,79,79,79,79,58,79,3,79,14,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,72,48,79,79,79,79,79,79,79,79,6
39,45,79,79,79,79,79,79,79,79,79,22,46,3,62,35,50,79,79,79,79,79,79,79,79,79,17,49,79,79,79,79,79,79,79,79,79,34,70,79,79,79,79,79,79,79,79,79,24,46,6
79,31,3,3,53,79,79,79,79,79,79,79,79,37,46,47,65,3,19,78,6,79,79,79,79,79,79,79,79,79,13,71,36,48,79,79,79,79,79,79,79,79,79,67,46,3,17,79,4,41,6
14,79,19,65,79,79,79,79,79,79,79,79,79,79,79,79,79,18,46,3,32,79,79,79,79,79,79,79,79,79,79,79,79,44,40,72,57,79,79,79,79,79,73,46,3,11,79,15,69,55,6
79,79,79,79,10,79,79,79,79,79,79,79,79,79,21,46,3,63,39,45,65,19,79,79,79,79,79,79,79,79,76,48,49,3,35,79,79,79,79,79,79,79,79,33,46,25,79,79,79,79,6
3,46,46,3,46,46,46,3,46,46,24,66,36,46,36,32,48,79,79,79,79,79,79,79,79,79,35,3,46,11,79,79,79,79,79,79,79,79,79,51,33,79,13,71,79,79,79,79,79,79,6
79,79,79,79,79,79,79,79,79,79,3,79,79,79,79,5,44,58,46,26,79,79,79,79,79,79,79,43,41,66,18,79,11,73,79,79,79,79,79,79,79,79,79,79,79,79,3,79,13,77,6
79,79,79,79,79,56,28,79,3,79,79,79,79,79,68,34,79,79,79,79,79,79,79,79,61,49,79,79,79,79,79,79,79,79,79,79,79,79,79,10,39,63,46,21,79,79,79,79,79,79,6
47,79,79,79,79,79,79,79,12,10,79,25,67,79,79,79,79,79,79,67,12,79,79,79,79,79,79,79,79,79,79,79,79,59,3,46,59,79,30,79,79,79,79,79,79,79,79,79,79,79,6
79,79,79,79,79,79,79,79,79,79,79,79,79,54,46,3,30,77,3,57,79,79,79,79,79,79,79,60,13,9,24,79,79,79,79,79,79,79,72,46,3,74,65,19,79,35,49,79,79,79,6
79,79,79,79,79,79,79,79,46,3,79,79,79,79,74,3,61,49,35,79,79,79,79,79,79,79,79,60,46,75,32,52,79,79,79,79,79,79,79,79,79,79,79,79,74,46,3,31,79,79,6
46,11,79,18,66,79,79,79,79,79,79,79,79,29,76,79,79,79,79,79,79,79,79,8,3,46,51,59,25,79,79,79,79,79,79,79,79,75,60,50,34,79,79,79,79,79,79,79,79,61,6
79,79,79,79,79,79,79,79,24,66,26,15,79,79,79,18,51,79,79,79,79,79,79,79,79,79,64,80,79,79,79,79,79,79,79,79,79,79,79,79,33,23,79,79,79,79,79,79,79,79,6
35,49,79,79,79,79,79,79,79,79,79,79,79,79,10,39,68,16,79,79,79,79,79,79,79,79,79,3,3,79,79,79,79,5,46,44,58,26,79,79,79,79,79,79,79,79,58,46,79,79,6
3,79,79,79,79,79,79,75,55,47,37,79,79,79,79,79,79,79,79,46,3,44,53,31,79,79,79,79,79,79,79,79,69,3,15,79,11,34,79,79,79,79,79,79,79,79,61,46,3,23,6
72,46,68,79,79,79,79,79,79,79,79,32,52,75,9,79,79,79,79,79,79,79,79,79,58,46,76,34,50,79,79,79,79,79,79,79,79,77,7,79,24,3,29,79,79,79,79,79,79,79,6
14,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,10,72,79,79,79,79,79,79,79,79,79,79,79,6
79,79,79,79,79,79,79,79,52,3,46,7,79,79,79,79,79,79,79,79,79,79,79,79,79,79,8,76,63,21,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,39,46,3,6
56,28,79,79,79,79,79,79,79,79,72,94,3,18,79,79,79,79,79,79,79,79,77,46,3,7,79,9,75,79,79,79,79,79,79,79,79,73,56,71,13,79,79,79,79,79,79,79,79,79,6
79,79,79,79,79,79,79,79,79,79,70,46,69,79,79,79,79,79,79,79,79,79,79,79,79,79,79,10,74,33,46,51,79,79,79,79,79,79,79,79,79,16,3,37,73,11,79,79,79,79,6
79,79,79,79,79,79,79,60,46,3,24,21,15,53,79,79,79,79,79,79,79,79,79,79,79,12,72,79,79,79,79,79,79,79,79,79,79,45,3,39,58,11,20,79,79,79,79,79,79,79,6
55,3,29,79,79,79,79,79,79,79,72,46,3,12,79,4,80,79,79,79,79,79,79,79,79,79,67,46,3,67,79,79,79,79,79,79,79,79,79,79,10,74,33,12,79,79,79,79,79,79,6
33,51,56,46,28,79,79,79,79,79,79,79,79,72,3,3,12,79,79,79,79,79,79,79,79,79,7,77,25,59,51,33,79,79,79,79,79,79,79,79,62,46,67,35,49,79,79,79,79,79,6
45,39,79,79,79,79,79,79,79,79,56,46,79,23,61,79,79,79,79,79,79,79,79,55,29,78,6,79,23,3,61,79,79,79,79,79,79,79,79,34,46,3,50,57,27,75,9,79,79,79,6
79,79,79,79,79,79,79,79,21,63,44,79,79,79,79,79,79,79,79,79,16,46,3,68,39,14,79,79,79,79,79,79,79,79,79,5,79,28,56,54,46,30,79,79,79,79,79,79,79,79,6
12,79,9,18,4,75,79,79,79,79,79,79,79,74,72,72,60,79,79,79,79,79,79,79,79,35,46,3,49,78,6,79,79,79,79,79,79,79,79,79,79,79,79,79,79,41,46,3,43,54,6
79,79,79,79,79,79,79,79,45,46,9,79,17,67,79,79,79,79,79,79,79,45,3,39,73,46,3,56,79,79,79,79,79,79,79,79,79,6,48,62,22,79,79,79,79,79,79,79,79,73,6
